0.9825	0.6587	0.6456	28
0.982	0.7442	0.7251	21
0.9774	0.6626	0.6466	9
0.9907	0.6414	0.6327	14
0.983	0.6922	0.6795	15
0.9891	0.6266	0.6179	22
0.9862	0.751	0.7366	14
0.9823	0.7795	0.7619	26
0.973	0.7353	0.7138	11
0.9866	0.6255	0.6141	17
0.9798	0.7479	0.7274	20
0.9843	0.6905	0.6776	15
0.9874	0.6377	0.6265	15
0.9831	0.6588	0.6454	14
0.987	0.7516	0.7398	20
0.9857	0.5904	0.5811	18
0.9837	0.66	0.6446	14
0.983	0.602	0.5906	14
0.9794	0.754	0.7367	19
0.9799	0.5638	0.5504	16
0.989	0.6436	0.6354	14
0.9828	0.7538	0.7399	13
0.9812	0.7042	0.6892	15
0.9921	0.658	0.6524	15
0.9811	0.6902	0.6756	15
0.9838	0.7847	0.7623	18
0.9816	0.6502	0.6359	21
0.9841	0.8049	0.7913	11
0.9741	0.7554	0.7276	26
0.9867	0.5806	0.5703	16
0.9828	0.6419	0.6287	13
0.9875	0.6582	0.6479	10
0.9829	0.7622	0.7462	16
0.9827	0.6552	0.6418	12
0.9867	0.719	0.7077	19
0.9796	0.6329	0.618	12
0.9816	0.6588	0.6451	22
0.9836	0.6613	0.6465	25
0.9844	0.6689	0.6549	19
0.9798	0.6429	0.6281	17
0.9845	0.6104	0.5996	18
0.9785	0.7066	0.691	13
0.9839	0.5773	0.5676	15
0.9827	0.6685	0.6552	18
0.9806	0.5954	0.5827	13
0.9861	0.5656	0.5562	13
0.98	0.6544	0.6401	12
0.9802	0.5847	0.5716	19
0.9786	0.633	0.6167	36
0.979	0.6339	0.6194	17
0.983	0.5304	0.5209	14
0.981	0.517	0.5065	9
0.9739	0.488	0.474	21
0.969	0.5143	0.4982	6
0.9756	0.5123	0.4987	15
0.974	0.5339	0.5189	12
0.9734	0.5608	0.5456	8
0.9734	0.5269	0.5118	11
0.973	0.5707	0.5548	10
0.9673	0.4353	0.4195	22
0.9755	0.5387	0.5241	9
0.9775	0.5026	0.4907	13
0.9675	0.5205	0.5025	17
0.9747	0.5408	0.5235	20
0.9706	0.5522	0.5346	12
0.9779	0.6195	0.6052	15
0.9763	0.4808	0.4685	19
0.9758	0.5731	0.5577	20
0.9727	0.5931	0.5749	13
0.9759	0.5868	0.5718	8
0.9776	0.4644	0.4531	10
0.9741	0.555	0.5393	10
0.9732	0.4785	0.4652	13
0.9729	0.5179	0.5035	11
0.9739	0.5374	0.5225	8
0.9721	0.56	0.5431	10
0.9705	0.4719	0.4577	7
0.9739	0.4555	0.4428	11
0.9779	0.4954	0.4836	13
0.9749	0.5038	0.4909	6
0.9685	0.5351	0.5172	12
0.9686	0.551	0.5326	10
0.9721	0.5295	0.5138	10
0.9646	0.5438	0.5236	15
0.9763	0.4727	0.4603	10
0.9645	0.4698	0.4519	10
0.9731	0.4798	0.4652	14
0.9766	0.5915	0.5756	17
0.9757	0.4757	0.4632	19
0.9764	0.5064	0.4934	9
0.9746	0.4708	0.4575	12
0.97	0.5139	0.4979	11
0.971	0.4985	0.4837	9
0.9672	0.5087	0.4913	13
0.9707	0.5178	0.5022	10
0.9777	0.507	0.4938	16
0.9681	0.4413	0.4267	15
0.9761	0.5046	0.4914	11
0.9753	0.4549	0.4435	7
0.97	0.5412	0.5237	7
0.9693	0.5299	0.5126	17
0.9761	0.4784	0.4664	10
0.9745	0.5683	0.5524	9
0.9689	0.4672	0.4524	14
0.97	0.5285	0.5121	15
0.9761	0.4938	0.4808	12
0.9766	0.496	0.4822	14
0.9715	0.49	0.4755	15
0.9766	0.4704	0.4593	8
0.9724	0.5629	0.5463	13
0.9732	0.4425	0.4298	12
0.9756	0.5532	0.5388	14
0.9671	0.4544	0.4392	6
0.9734	0.5107	0.4951	20
0.9725	0.447	0.4341	13
0.9719	0.4173	0.4052	13
0.9706	0.5113	0.4956	9
0.9761	0.4637	0.4524	10
0.975	0.4979	0.4848	14
0.9686	0.5224	0.5052	16
0.9752	0.4722	0.4594	18
0.9759	0.4551	0.4433	14
0.97	0.4947	0.4794	17
0.9664	0.4539	0.4384	9
0.9695	0.4684	0.4538	13
0.9753	0.4656	0.453	13
0.9671	0.499	0.4808	17
0.9775	0.4527	0.4419	10
0.9733	0.4768	0.4628	15
0.9761	0.4991	0.4846	20
0.9712	0.5564	0.5392	10
0.9725	0.4748	0.4612	5
0.9708	0.4813	0.4668	8
0.9781	0.5151	0.5031	16
0.9709	0.5012	0.4862	14
0.9738	0.4115	0.3998	15
0.9676	0.4541	0.439	7
0.9728	0.4723	0.4579	15
0.9711	0.5051	0.4901	10
0.9716	0.5181	0.5022	6
0.9723	0.4205	0.4082	15
0.9751	0.4223	0.4117	7
0.9757	0.5162	0.5035	10
0.9678	0.4365	0.422	12
0.974	0.4662	0.4527	13
0.9694	0.482	0.4658	17
0.9689	0.4969	0.4809	8
0.9764	0.4834	0.4709	19
0.9713	0.4781	0.4641	11
0.9691	0.5612	0.5428	14
0.9715	0.457	0.4437	6
0.9709	0.4681	0.454	13
0.9715	0.4963	0.4815	11
0.969	0.4351	0.421	20
0.9716	0.4456	0.4327	9
0.9668	0.4746	0.4587	5
0.9703	0.4981	0.4828	10
0.9707	0.5276	0.5105	11
0.9677	0.5251	0.507	10
0.9615	0.4751	0.4562	16
0.976	0.4318	0.421	8
0.9732	0.4635	0.4504	17
0.9703	0.4965	0.4814	8
0.979	0.4124	0.4031	16
0.9725	0.4824	0.4676	12
0.9711	0.4377	0.4241	11
0.9708	0.4597	0.4458	10
0.9698	0.4486	0.4344	15
0.9819	0.4493	0.44	13
0.9764	0.4853	0.4727	16
0.9698	0.4917	0.4762	8
0.9698	0.5003	0.4847	9
0.9657	0.4753	0.4587	15
0.9707	0.4614	0.4472	21
0.9716	0.4596	0.4462	12
0.9653	0.4706	0.454	9
0.9664	0.4956	0.4787	12
0.9704	0.4776	0.4628	7
0.9679	0.4629	0.4472	15
0.9696	0.5103	0.493	12
0.9765	0.4454	0.434	18
0.9749	0.4015	0.3904	9
0.9685	0.4391	0.4244	14
0.9732	0.4419	0.4291	11
0.9724	0.4736	0.4596	10
0.9682	0.4641	0.4482	15
0.9709	0.4655	0.4513	10
0.9718	0.4987	0.484	10
0.9704	0.4244	0.4114	13
0.9713	0.448	0.4348	17
0.9725	0.4258	0.4135	16
0.9726	0.403	0.3917	8
0.9631	0.4473	0.4301	12
0.9691	0.4529	0.4387	12
0.9745	0.4767	0.4642	8
0.9702	0.4323	0.4193	4
0.9705	0.4868	0.471	16
0.968	0.4512	0.436	15
0.9655	0.451	0.4354	7
0.9726	0.4799	0.4656	18
0.9733	0.4758	0.4625	11
0.9727	0.4173	0.4049	17
0.9669	0.4469	0.4316	7
0.968	0.4409	0.4266	8
0.9742	0.4098	0.3987	9
0.9698	0.4412	0.4275	11
0.968	0.4552	0.4395	17
0.9711	0.4218	0.4091	9
0.9728	0.4506	0.4381	6
0.9735	0.4779	0.4644	14
0.9699	0.4146	0.4017	12
