0.9757	0.6921	0.6728	15
0.9752	0.7531	0.7294	15
0.9765	0.6737	0.6565	11
0.9768	0.6266	0.6114	14
0.9792	0.6749	0.6598	11
0.9831	0.6193	0.6062	13
0.9797	0.7184	0.7013	12
0.9782	0.7033	0.6867	13
0.9734	0.7306	0.7073	17
0.9852	0.6554	0.6431	15
0.9803	0.7617	0.7425	21
0.986	0.7243	0.7123	14
0.9839	0.7288	0.7141	19
0.9814	0.6125	0.5986	17
0.9837	0.7977	0.7821	12
0.9856	0.6217	0.6101	18
0.9769	0.6461	0.629	17
0.9822	0.6309	0.6181	13
0.9762	0.7488	0.727	15
0.9759	0.5872	0.5711	18
0.9782	0.5009	0.4883	8
0.9849	0.7518	0.7362	20
0.9804	0.7073	0.6915	12
0.9854	0.6433	0.6336	7
0.9812	0.6604	0.6444	8
0.985	0.7154	0.6999	24
0.984	0.6855	0.6711	28
0.9801	0.8052	0.7888	8
0.9699	0.6028	0.5821	11
0.976	0.5744	0.5583	19
0.9766	0.6364	0.6182	26
0.9775	0.6693	0.6519	16
0.9819	0.8326	0.8126	16
0.9792	0.6641	0.6481	19
0.9809	0.6954	0.682	11
0.9748	0.6793	0.6619	8
0.9802	0.7019	0.6859	15
0.9802	0.764	0.7427	19
0.977	0.7146	0.6969	12
0.9758	0.7192	0.6979	20
0.9791	0.5906	0.5778	13
0.9758	0.7155	0.6955	13
0.9794	0.6047	0.5921	6
0.9824	0.6386	0.6257	18
0.9779	0.6267	0.6116	16
0.9813	0.5997	0.5847	23
0.9746	0.6647	0.6446	18
0.9824	0.5651	0.5529	13
0.9727	0.6289	0.6091	22
0.9792	0.6532	0.6376	15
0.9745	0.6499	0.6307	15
0.9753	0.5442	0.5298	9
0.9655	0.5332	0.5125	16
0.9627	0.5932	0.5701	9
0.9665	0.5763	0.5561	20
0.9738	0.5748	0.559	8
0.971	0.5539	0.5374	13
0.9687	0.5411	0.5235	6
0.972	0.6186	0.6005	12
0.9616	0.6287	0.6029	9
0.9824	0.6045	0.5919	10
0.974	0.5864	0.5697	16
0.9645	0.6116	0.5883	17
0.9617	0.6427	0.617	10
0.968	0.4936	0.4776	9
0.9705	0.633	0.6123	16
0.9697	0.5628	0.543	11
0.9749	0.6287	0.6115	16
0.9666	0.6433	0.6203	17
0.9768	0.5598	0.5462	12
0.9754	0.5405	0.5256	14
0.9743	0.6372	0.6193	10
0.9667	0.4979	0.4808	15
0.9651	0.5421	0.522	13
0.9656	0.5769	0.5566	16
0.9744	0.6955	0.6748	12
0.9687	0.4838	0.4683	13
0.9711	0.57	0.5497	27
0.9694	0.5616	0.5434	11
0.9644	0.5887	0.5671	7
0.9638	0.5152	0.4952	8
0.9698	0.6092	0.5898	12
0.9631	0.6365	0.611	19
0.9609	0.7196	0.6877	18
0.9613	0.5397	0.5174	11
0.972	0.4802	0.4664	12
0.9703	0.5215	0.5055	11
0.9686	0.5992	0.5792	14
0.9686	0.5324	0.5139	12
0.9727	0.5045	0.4892	14
0.9705	0.5412	0.5221	18
0.9604	0.5878	0.5626	17
0.9649	0.5471	0.5272	12
0.9679	0.6244	0.6025	16
0.9679	0.6007	0.5787	14
0.9633	0.6061	0.5816	16
0.9648	0.4439	0.4277	18
0.9668	0.618	0.5939	25
0.9743	0.5078	0.4942	18
0.9621	0.6333	0.6078	10
0.9692	0.5652	0.5473	8
0.9712	0.5304	0.5125	20
0.966	0.6165	0.5933	15
0.9595	0.5007	0.4798	9
0.9581	0.5492	0.5255	10
0.96	0.5783	0.5531	16
0.9703	0.472	0.4576	9
0.9686	0.5389	0.5204	11
0.9689	0.4729	0.4577	13
0.9673	0.6231	0.602	6
0.9672	0.4632	0.4477	7
0.9689	0.6008	0.5808	10
0.9671	0.5316	0.5126	8
0.9583	0.5126	0.4901	11
0.9678	0.4708	0.454	13
0.9624	0.5508	0.5284	22
0.9534	0.562	0.5356	6
0.9712	0.5844	0.5643	14
0.9685	0.5666	0.5472	17
0.9651	0.6306	0.607	20
0.9668	0.5541	0.5334	14
0.9723	0.5122	0.4962	15
0.9672	0.607	0.5846	23
0.9657	0.536	0.5163	19
0.9653	0.6186	0.5959	16
0.9645	0.573	0.5503	15
0.9657	0.5749	0.552	17
0.9687	0.5031	0.4863	12
0.9689	0.5	0.4831	17
0.9692	0.5666	0.5477	13
0.9671	0.6237	0.6007	18
0.963	0.5374	0.5158	15
0.9634	0.5532	0.5318	18
0.9638	0.5277	0.5077	19
0.9688	0.5316	0.5145	12
0.9708	0.4459	0.4315	15
0.9588	0.523	0.5003	16
0.9639	0.6083	0.5844	16
0.959	0.5566	0.5324	17
0.966	0.535	0.516	16
0.966	0.4645	0.4477	17
0.9697	0.512	0.4947	16
0.9637	0.6293	0.6051	21
0.966	0.5095	0.4902	23
0.9672	0.5177	0.4998	6
0.9664	0.5365	0.5176	15
0.9638	0.5633	0.5402	27
0.9664	0.4902	0.4729	20
0.9674	0.5362	0.5177	20
0.961	0.6483	0.6205	19
0.9627	0.5488	0.5271	17
0.9661	0.5719	0.5499	16
0.9649	0.6118	0.5878	16
0.9595	0.5531	0.5293	14
0.9669	0.5804	0.5604	18
0.9622	0.5587	0.5368	9
0.962	0.5392	0.5176	14
0.9578	0.6157	0.5885	9
0.9566	0.6014	0.5752	6
0.9632	0.5276	0.5073	16
0.9704	0.4734	0.4586	12
0.9714	0.5252	0.5085	21
0.9648	0.5543	0.5338	11
0.9714	0.5315	0.5143	8
0.9626	0.6032	0.5784	12
0.964	0.5115	0.4914	12
0.9679	0.4994	0.4822	17
0.9637	0.5938	0.571	10
0.9665	0.5347	0.5147	18
0.9728	0.5308	0.5147	15
0.9545	0.5939	0.5658	15
0.9635	0.5567	0.5357	15
0.9579	0.5196	0.497	12
0.961	0.5076	0.4866	14
0.9618	0.5506	0.529	16
0.9605	0.5779	0.5537	14
0.9522	0.5513	0.5242	10
0.9573	0.5978	0.5701	9
0.963	0.5024	0.4829	10
0.9655	0.514	0.4945	14
0.9622	0.5272	0.5063	14
0.9554	0.469	0.4476	9
0.9683	0.5379	0.5186	24
0.9709	0.5177	0.5018	7
0.9585	0.5573	0.5335	15
0.9585	0.5222	0.4995	13
0.9657	0.514	0.4958	12
0.9609	0.5645	0.5413	20
0.9581	0.5222	0.4999	13
0.9638	0.5364	0.5147	12
0.9653	0.4973	0.4797	14
0.9645	0.4978	0.4788	18
0.9537	0.5307	0.5049	10
0.9647	0.5149	0.4954	14
0.965	0.5415	0.5213	17
0.9575	0.5595	0.5344	13
0.9559	0.5701	0.5441	13
0.9629	0.5123	0.4929	5
0.9615	0.5061	0.4856	4
0.9528	0.5612	0.5337	11
0.9596	0.5412	0.5181	11
0.9609	0.4909	0.4704	16
0.9588	0.5267	0.5039	11
0.9624	0.5167	0.4959	10
0.9606	0.4861	0.4664	12
0.9564	0.5597	0.5344	22
0.9543	0.5685	0.5412	12
0.9598	0.5556	0.5312	15
0.9627	0.524	0.5034	8
0.9597	0.5408	0.5185	12
0.9689	0.442	0.4275	15
