0.9735	0.6059	0.5887	20
0.9703	0.7096	0.6854	18
0.9687	0.6641	0.6419	13
0.9755	0.6124	0.596	13
0.9795	0.6526	0.6384	19
0.9811	0.6492	0.6329	18
0.9754	0.7041	0.6845	14
0.9758	0.681	0.6627	16
0.9752	0.7163	0.6958	11
0.9846	0.7165	0.6997	19
0.9699	0.7565	0.7318	18
0.978	0.7243	0.7075	15
0.9792	0.7367	0.7189	15
0.9799	0.6129	0.5961	23
0.9849	0.7297	0.7163	21
0.983	0.6162	0.6048	12
0.973	0.6277	0.6085	19
0.9744	0.6336	0.6157	15
0.9753	0.6822	0.6634	11
0.9739	0.6149	0.5948	13
0.9723	0.4472	0.433	18
0.9765	0.7373	0.7183	17
0.9821	0.6725	0.6579	11
0.9865	0.6613	0.6514	11
0.9757	0.6129	0.5948	16
0.9839	0.7458	0.7295	20
0.9784	0.6854	0.6689	20
0.9805	0.7917	0.7756	12
0.9698	0.5697	0.5492	19
0.9741	0.6174	0.5998	15
0.9742	0.6325	0.6126	20
0.9821	0.6562	0.6417	19
0.9738	0.841	0.816	16
0.9782	0.6701	0.6551	8
0.9803	0.6737	0.6599	14
0.9762	0.6523	0.6363	15
0.9778	0.7215	0.7034	14
0.9735	0.7807	0.7566	17
0.969	0.7138	0.6901	17
0.9722	0.7287	0.7074	19
0.9766	0.5906	0.5764	16
0.9672	0.7299	0.7054	6
0.975	0.5855	0.5692	19
0.9775	0.6185	0.6039	12
0.9762	0.6235	0.6083	4
0.9788	0.5523	0.5382	9
0.9705	0.6772	0.6546	9
0.9755	0.567	0.5514	14
0.9733	0.6107	0.5896	26
0.9786	0.6099	0.5946	24
0.9772	0.6617	0.6437	18
0.9547	0.6056	0.5771	13
0.9698	0.6095	0.5873	14
0.9654	0.6051	0.5834	13
0.9567	0.6249	0.5956	16
0.9672	0.6614	0.6375	14
0.9716	0.5625	0.5451	19
0.9659	0.5237	0.5052	14
0.9624	0.6389	0.614	18
0.9606	0.6505	0.6211	12
0.9788	0.6504	0.6332	25
0.9668	0.5845	0.5624	20
0.9555	0.6085	0.581	8
0.9642	0.665	0.6392	13
0.9638	0.4966	0.4783	9
0.9624	0.6448	0.6184	16
0.9705	0.5756	0.5542	18
0.9667	0.6522	0.6288	14
0.9649	0.658	0.6322	15
0.9746	0.6089	0.5883	25
0.9688	0.5094	0.4929	17
0.9778	0.6729	0.6546	13
0.9619	0.5596	0.536	13
0.9662	0.5396	0.5203	13
0.9731	0.5797	0.5629	12
0.9661	0.6954	0.6706	18
0.9676	0.4942	0.4773	13
0.9675	0.5735	0.5533	27
0.9663	0.6195	0.5968	17
0.9593	0.6181	0.5909	10
0.9632	0.54	0.5184	18
0.9654	0.6337	0.6108	12
0.96	0.6412	0.6147	18
0.9523	0.7251	0.6884	16
0.9581	0.5724	0.5457	15
0.9643	0.5104	0.4914	9
0.9628	0.5557	0.5341	10
0.9586	0.5941	0.5685	15
0.9614	0.57	0.546	19
0.972	0.5199	0.5047	7
0.9686	0.5334	0.5141	14
0.9561	0.6379	0.6068	15
0.9571	0.585	0.5598	8
0.9486	0.6179	0.5849	11
0.967	0.58	0.5604	11
0.9563	0.637	0.6065	18
0.967	0.4796	0.4631	4
0.9655	0.6419	0.6173	20
0.9725	0.5441	0.5277	14
0.9538	0.6818	0.6494	9
0.9645	0.5654	0.5452	4
0.9651	0.5512	0.5297	22
0.9553	0.608	0.5797	22
0.9592	0.5152	0.4932	11
0.9594	0.5536	0.5299	12
0.95	0.5938	0.5629	9
0.9663	0.5343	0.515	9
0.9623	0.542	0.5199	16
0.9701	0.4903	0.4744	12
0.9653	0.6499	0.6247	25
0.9631	0.4847	0.4652	22
0.962	0.6213	0.5973	8
0.9652	0.539	0.5193	11
0.9675	0.5047	0.4871	12
0.9644	0.4567	0.4399	10
0.9553	0.5829	0.5553	15
0.9458	0.5755	0.5438	4
0.962	0.6151	0.5901	17
0.9656	0.6021	0.5794	13
0.9547	0.6538	0.6219	15
0.9651	0.559	0.5379	11
0.9662	0.5629	0.5415	15
0.9577	0.6284	0.6001	17
0.9689	0.6139	0.5919	20
0.9552	0.657	0.6262	11
0.9579	0.5796	0.554	16
0.9664	0.5869	0.5634	13
0.9675	0.4938	0.4768	18
0.963	0.4727	0.4538	21
0.9485	0.6551	0.6197	13
0.9619	0.6386	0.6134	12
0.9602	0.5391	0.5168	14
0.9545	0.5673	0.5406	15
0.9598	0.5461	0.5235	14
0.969	0.5715	0.5519	8
0.9667	0.4634	0.4475	17
0.9514	0.5395	0.5131	12
0.9553	0.6524	0.6215	17
0.9545	0.5727	0.5464	12
0.96	0.573	0.55	7
0.9677	0.4704	0.4541	15
0.961	0.5181	0.4976	8
0.9605	0.6902	0.6609	17
0.9524	0.5418	0.5146	13
0.9604	0.5383	0.5157	16
0.9583	0.5541	0.5306	14
0.9531	0.5857	0.5577	8
0.9604	0.5647	0.5403	16
0.9625	0.5671	0.5448	16
0.962	0.6726	0.6452	21
0.9502	0.5712	0.5422	9
0.9665	0.6081	0.5848	22
0.9496	0.6126	0.5809	11
0.9539	0.5885	0.5601	16
0.9564	0.6097	0.5822	15
0.9609	0.5961	0.5713	17
0.9584	0.554	0.5303	10
0.9555	0.6501	0.6188	22
0.9543	0.6183	0.5891	11
0.9547	0.5359	0.5108	5
0.9574	0.4828	0.4611	13
0.9692	0.4639	0.4487	13
0.9619	0.5834	0.5593	16
0.9656	0.6022	0.5785	23
0.9571	0.6368	0.607	12
0.9577	0.5265	0.5035	4
0.9614	0.5253	0.5039	13
0.9623	0.6338	0.6066	13
0.958	0.5719	0.5469	10
0.9675	0.5635	0.5433	23
0.9539	0.5881	0.5606	13
0.9602	0.5963	0.5709	14
0.9501	0.5312	0.5037	12
0.9493	0.5306	0.5036	8
0.9527	0.5836	0.5549	12
0.9502	0.5733	0.5442	9
0.9548	0.5607	0.5348	11
0.9497	0.6369	0.603	10
0.9532	0.5313	0.5058	8
0.9575	0.5511	0.5258	16
0.9568	0.5386	0.5143	11
0.9599	0.5081	0.486	22
0.9547	0.5605	0.5334	17
0.9608	0.5318	0.5102	7
0.946	0.5946	0.5618	11
0.9611	0.5269	0.5052	17
0.9662	0.5653	0.5442	15
0.9606	0.5952	0.57	13
0.9571	0.5703	0.5448	12
0.9523	0.5672	0.5387	13
0.961	0.5361	0.5138	16
0.9521	0.5773	0.5482	10
0.9519	0.5445	0.5179	8
0.953	0.5501	0.5232	12
0.9651	0.5886	0.5657	14
0.9527	0.5808	0.5524	9
0.9566	0.599	0.5712	19
0.9474	0.5419	0.5128	13
0.9569	0.5017	0.4793	15
0.9453	0.5874	0.5537	11
0.9538	0.5785	0.5501	14
0.9578	0.5098	0.4865	15
0.9542	0.5342	0.5088	13
0.9604	0.5317	0.5097	11
0.9601	0.53	0.5076	18
0.9546	0.5989	0.5714	11
0.9556	0.5835	0.5558	13
0.9595	0.5995	0.5737	20
0.95	0.5663	0.5362	14
0.951	0.5758	0.5468	15
0.9559	0.5114	0.4878	10
