0.982	0.6771	0.6608	17
0.9784	0.6676	0.652	16
0.9898	0.6233	0.616	30
0.9852	0.7072	0.6961	13
0.9891	0.6339	0.6249	17
0.9836	0.7392	0.7228	13
0.9823	0.8089	0.7899	24
0.9736	0.7428	0.721	13
0.9859	0.6551	0.642	17
0.9803	0.7847	0.7666	20
0.9845	0.6864	0.6751	6
0.9878	0.657	0.6466	18
0.9793	0.6902	0.6729	12
0.9856	0.7516	0.7387	17
0.9861	0.6062	0.5961	30
0.9811	0.6703	0.6564	17
0.9825	0.6373	0.6236	19
0.9765	0.7767	0.7555	15
0.9755	0.5493	0.5339	23
0.9851	0.6471	0.6343	23
0.9828	0.721	0.7082	11
0.9812	0.675	0.6599	15
0.9921	0.6568	0.6513	9
0.9849	0.6902	0.6784	17
0.984	0.7039	0.6869	20
0.9839	0.62	0.6094	9
0.9819	0.7967	0.7794	18
0.9735	0.7525	0.7282	17
0.9782	0.5908	0.576	17
0.9835	0.674	0.6619	20
0.9862	0.6326	0.6214	24
0.9825	0.7271	0.7128	18
0.9818	0.6229	0.61	21
0.9861	0.7238	0.71	14
0.9847	0.6116	0.6005	13
0.9793	0.6485	0.6341	12
0.9811	0.6285	0.6145	18
0.9843	0.6515	0.6381	18
0.9769	0.6108	0.593	24
0.9838	0.6029	0.5919	15
0.9808	0.7094	0.6947	12
0.9843	0.5901	0.5798	16
0.9841	0.6014	0.5904	17
0.9827	0.619	0.6064	12
0.9853	0.6524	0.6371	20
0.98	0.7091	0.6922	17
0.9808	0.6559	0.6403	13
0.9783	0.6956	0.6787	25
0.9802	0.6459	0.6314	17
0.9807	0.512	0.5014	13
0.9816	0.5266	0.5162	11
0.9751	0.5545	0.5399	12
0.9694	0.5143	0.498	11
0.9774	0.5325	0.5186	20
0.9759	0.5183	0.5054	8
0.9734	0.5539	0.5383	16
0.9729	0.5544	0.537	20
0.9729	0.5684	0.5521	12
0.9653	0.3844	0.3706	11
0.976	0.5238	0.5088	17
0.9809	0.5129	0.5019	15
0.9726	0.5494	0.5337	12
0.9759	0.451	0.4387	18
0.9717	0.5431	0.5264	22
0.9767	0.626	0.6095	9
0.9755	0.4903	0.478	11
0.9725	0.5732	0.5562	15
0.9736	0.5484	0.5333	12
0.9816	0.5664	0.554	12
0.9743	0.4501	0.4376	15
0.9772	0.5818	0.5666	18
0.9708	0.4951	0.4799	16
0.9735	0.5187	0.504	16
0.9734	0.534	0.5193	14
0.978	0.521	0.5082	12
0.9691	0.5096	0.4936	12
0.9766	0.4803	0.4675	17
0.9782	0.4803	0.4689	11
0.971	0.5409	0.5243	12
0.9735	0.5543	0.5389	13
0.974	0.5163	0.5016	11
0.9695	0.5388	0.5213	12
0.9718	0.4608	0.4475	6
0.9801	0.4368	0.4274	8
0.9653	0.4659	0.4488	14
0.9742	0.5124	0.4985	13
0.9705	0.5859	0.5673	7
0.9788	0.4506	0.4398	22
0.9748	0.5192	0.5047	20
0.9735	0.4602	0.447	11
0.9748	0.5036	0.4905	13
0.9732	0.508	0.4942	3
0.9691	0.5105	0.4934	12
0.9748	0.525	0.5114	13
0.9782	0.4762	0.465	13
0.9705	0.4461	0.4325	13
0.973	0.4697	0.4569	13
0.9783	0.4622	0.4513	12
0.972	0.4751	0.4604	11
0.9682	0.5407	0.5221	15
0.9772	0.4545	0.4436	14
0.9713	0.5358	0.5193	14
0.9706	0.4534	0.4398	8
0.971	0.5056	0.4905	6
0.9777	0.5356	0.5223	10
0.9762	0.4766	0.4646	15
0.9718	0.5193	0.5027	17
0.9783	0.4644	0.4537	8
0.9733	0.544	0.5285	14
0.9751	0.4749	0.4611	10
0.9745	0.5155	0.502	14
0.9688	0.4289	0.4149	16
0.9717	0.5121	0.4968	12
0.9725	0.4452	0.4322	16
0.9733	0.4311	0.419	16
0.9767	0.4989	0.486	13
0.9755	0.4655	0.453	17
0.974	0.5225	0.5085	13
0.969	0.5131	0.4962	13
0.9747	0.4675	0.4547	23
0.9736	0.4504	0.4378	15
0.9705	0.4721	0.4568	16
0.9724	0.4413	0.4282	19
0.9705	0.4756	0.4611	10
0.9724	0.4826	0.468	7
0.9701	0.4817	0.4663	14
0.9741	0.4783	0.4653	8
0.9759	0.4596	0.448	11
0.9757	0.4989	0.4864	8
0.9705	0.5247	0.5076	20
0.971	0.4691	0.455	13
0.9628	0.483	0.4649	4
0.9738	0.4936	0.4801	12
0.9749	0.4889	0.4764	6
0.9709	0.3999	0.388	9
0.9721	0.4573	0.444	19
0.9707	0.4941	0.4789	15
0.9699	0.4988	0.4832	6
0.972	0.4972	0.4816	15
0.9709	0.4203	0.4077	20
0.9722	0.4225	0.4093	17
0.9732	0.5559	0.5389	8
0.9686	0.4387	0.4246	13
0.9725	0.4747	0.4608	18
0.9722	0.4467	0.4334	10
0.9728	0.5164	0.5016	6
0.9745	0.506	0.4913	10
0.9677	0.4928	0.4762	20
0.9696	0.5373	0.5196	22
0.9766	0.4772	0.4652	6
0.9717	0.453	0.4402	6
0.9721	0.4788	0.4653	6
0.9732	0.4156	0.4036	12
0.9748	0.4532	0.4409	14
0.9676	0.4932	0.4772	9
0.9696	0.4877	0.4721	14
0.9709	0.5291	0.5124	10
0.97	0.471	0.4558	13
0.9646	0.4576	0.4409	9
0.9737	0.4488	0.4366	14
0.9749	0.4423	0.4303	14
0.9753	0.472	0.4601	10
0.9746	0.4061	0.3957	5
0.9687	0.4492	0.4342	10
0.9734	0.4216	0.4097	17
0.9735	0.4713	0.458	10
0.9706	0.4773	0.4625	13
0.9718	0.4577	0.4441	13
0.9753	0.4713	0.459	10
0.9662	0.4841	0.4672	9
0.9726	0.5321	0.517	9
0.9662	0.4571	0.4415	4
0.97	0.4909	0.4752	21
0.9727	0.5096	0.4954	11
0.9713	0.4648	0.4512	11
0.9718	0.4676	0.4537	17
0.9712	0.4402	0.4269	11
0.9707	0.4435	0.4296	11
0.9668	0.5022	0.4851	14
0.9735	0.4294	0.4173	12
0.9712	0.3909	0.3795	8
0.9688	0.4322	0.4186	8
0.9746	0.4179	0.4061	20
0.9734	0.4483	0.4361	10
0.9689	0.4326	0.419	7
0.9674	0.4595	0.4441	8
0.9708	0.4958	0.4805	15
0.9696	0.4405	0.4261	19
0.9733	0.41	0.3986	18
0.9712	0.429	0.4162	12
0.9712	0.4153	0.4029	10
0.9705	0.457	0.4421	20
0.9717	0.4523	0.4385	15
0.9683	0.4824	0.4662	15
0.9675	0.4194	0.4054	9
0.9695	0.4577	0.4432	15
0.9676	0.4185	0.4048	7
0.9661	0.4646	0.448	8
0.9696	0.5034	0.4868	20
0.9742	0.4568	0.4449	7
0.9675	0.4428	0.4282	7
0.9703	0.4533	0.4393	11
0.9672	0.4224	0.4082	13
0.9743	0.4132	0.4019	17
0.9662	0.4147	0.4001	12
0.9679	0.4548	0.4401	5
0.9709	0.4517	0.4378	12
0.9714	0.4212	0.4084	13
0.9746	0.4732	0.4605	12
0.9706	0.4365	0.4235	9
