0.9801	0.773	0.7502	23
0.9815	0.6815	0.6671	13
0.9824	0.6391	0.6276	11
0.9806	0.6827	0.6691	12
0.9901	0.6518	0.6411	24
0.9843	0.7611	0.7441	16
0.9823	0.7665	0.7496	25
0.9769	0.7267	0.7084	11
0.9867	0.6929	0.677	23
0.9807	0.7413	0.7227	19
0.9848	0.71	0.6975	12
0.9875	0.679	0.6675	15
0.9823	0.6633	0.6499	7
0.9842	0.7577	0.7439	17
0.9891	0.5852	0.5775	15
0.9846	0.6162	0.6041	17
0.9814	0.6174	0.6054	7
0.9794	0.7907	0.7711	21
0.9789	0.5639	0.5492	20
0.9839	0.5304	0.5198	23
0.9841	0.7381	0.7248	15
0.9821	0.69	0.6769	11
0.9915	0.658	0.6521	15
0.9827	0.6289	0.6176	12
0.986	0.7462	0.7291	25
0.9777	0.6803	0.6641	8
0.9813	0.8067	0.7898	24
0.9705	0.6214	0.5999	20
0.982	0.5813	0.5681	17
0.9813	0.6549	0.6414	14
0.9838	0.6144	0.603	9
0.9797	0.8035	0.7826	23
0.9812	0.6609	0.6471	15
0.9865	0.691	0.6805	16
0.9794	0.6766	0.6624	4
0.98	0.691	0.6761	12
0.9828	0.7036	0.687	16
0.9822	0.7152	0.6979	25
0.9763	0.7015	0.681	15
0.9791	0.6191	0.6053	12
0.9773	0.6924	0.6746	15
0.9848	0.615	0.6025	14
0.9826	0.599	0.5875	10
0.9782	0.6199	0.604	19
0.9828	0.5245	0.5134	20
0.9775	0.641	0.6264	8
0.9823	0.5841	0.5719	16
0.978	0.6009	0.5861	26
0.9774	0.651	0.6353	17
0.9783	0.5564	0.5432	13
0.9789	0.5207	0.5091	15
0.9783	0.4913	0.4804	7
0.9717	0.5992	0.5808	15
0.9728	0.5385	0.522	17
0.9758	0.5299	0.5154	22
0.9742	0.5421	0.5277	13
0.9711	0.5187	0.5029	7
0.9733	0.6042	0.5871	14
0.9659	0.5031	0.485	14
0.9789	0.5519	0.5379	17
0.9784	0.5447	0.5317	7
0.9665	0.5334	0.5148	13
0.9687	0.5817	0.561	18
0.9686	0.5409	0.5213	12
0.9772	0.612	0.5967	17
0.9726	0.5306	0.5149	9
0.9772	0.6062	0.5897	15
0.9778	0.5665	0.5523	18
0.9744	0.5454	0.5302	17
0.9744	0.5172	0.5031	14
0.9783	0.6101	0.5942	13
0.9756	0.4653	0.453	15
0.9755	0.5224	0.5093	10
0.9719	0.5586	0.5417	20
0.9759	0.5844	0.5696	18
0.9704	0.5001	0.4844	15
0.9709	0.4991	0.4826	14
0.9714	0.5226	0.5066	16
0.9717	0.5308	0.5144	13
0.9741	0.5095	0.4947	15
0.9689	0.5453	0.5277	14
0.9709	0.5808	0.5624	13
0.9651	0.6274	0.6039	12
0.9674	0.5121	0.4949	10
0.9705	0.4566	0.4429	15
0.9685	0.4886	0.4727	13
0.9787	0.5733	0.5596	18
0.9755	0.4617	0.449	14
0.9797	0.5041	0.492	14
0.9729	0.4754	0.4616	17
0.9716	0.5647	0.5468	11
0.9736	0.5128	0.4985	8
0.9626	0.5612	0.5383	17
0.9722	0.5242	0.5084	22
0.973	0.5263	0.5103	12
0.9676	0.446	0.4314	12
0.9719	0.5107	0.4956	12
0.9736	0.5024	0.4889	12
0.9712	0.5364	0.5198	11
0.9679	0.5464	0.5287	11
0.9772	0.4693	0.4578	18
0.9715	0.5505	0.5339	15
0.9706	0.511	0.4937	14
0.9649	0.4903	0.4726	13
0.9722	0.5214	0.5039	19
0.9722	0.4478	0.4345	16
0.9734	0.5132	0.4995	10
0.9736	0.4701	0.4575	9
0.972	0.633	0.6132	14
0.9711	0.4651	0.4504	17
0.9736	0.5431	0.5282	8
0.971	0.4667	0.4528	14
0.9718	0.4742	0.4598	14
0.9707	0.423	0.4103	11
0.9676	0.442	0.427	11
0.9706	0.5361	0.5187	24
0.9725	0.4999	0.4858	10
0.9746	0.5276	0.5134	15
0.9712	0.5432	0.5257	15
0.9704	0.5166	0.4995	22
0.9693	0.4703	0.4546	13
0.9704	0.5577	0.5401	8
0.9695	0.4843	0.4689	16
0.9696	0.5177	0.5011	14
0.9675	0.4828	0.4664	10
0.9666	0.4824	0.4657	12
0.9736	0.4788	0.4652	9
0.9733	0.4773	0.4628	12
0.9717	0.5611	0.542	18
0.9698	0.6174	0.5972	14
0.9639	0.519	0.4989	14
0.9697	0.4932	0.4773	13
0.9681	0.5138	0.4968	19
0.9724	0.5312	0.5154	11
0.971	0.4266	0.4133	9
0.965	0.4925	0.4748	7
0.9677	0.5288	0.5096	9
0.9702	0.5127	0.4969	8
0.9691	0.5047	0.4883	20
0.9733	0.4243	0.4126	10
0.971	0.4669	0.4527	12
0.9703	0.576	0.5575	15
0.9679	0.4477	0.4328	9
0.9687	0.4714	0.4559	14
0.9728	0.5016	0.4862	16
0.9676	0.5528	0.534	7
0.9726	0.4909	0.4769	14
0.9732	0.5141	0.4991	18
0.9696	0.6165	0.5954	20
0.9699	0.5109	0.4942	13
0.9704	0.5087	0.493	11
0.9695	0.501	0.4843	17
0.9699	0.4959	0.4801	25
0.9708	0.5175	0.501	8
0.9722	0.5068	0.492	11
0.9673	0.5135	0.4965	10
0.9679	0.5655	0.5453	16
0.9674	0.5739	0.5538	13
0.9684	0.4681	0.4527	14
0.9742	0.4445	0.433	6
0.97	0.4605	0.4459	8
0.9691	0.5152	0.4982	20
0.9713	0.4502	0.436	18
0.9711	0.5074	0.4913	17
0.9715	0.4604	0.4463	21
0.9692	0.4803	0.4645	17
0.9727	0.54	0.5234	12
0.9686	0.4636	0.4487	12
0.9736	0.5065	0.4922	18
0.961	0.5434	0.5216	14
0.9707	0.5164	0.5004	11
0.9643	0.5066	0.4872	21
0.9681	0.5219	0.5031	20
0.9716	0.4999	0.4855	12
0.9677	0.4913	0.4749	7
0.9643	0.508	0.4893	16
0.9708	0.5047	0.4888	12
0.9644	0.4747	0.4573	14
0.9679	0.5022	0.4839	16
0.9718	0.4851	0.4695	26
0.9649	0.4177	0.4029	11
0.9624	0.464	0.4454	15
0.9715	0.4547	0.4412	8
0.9681	0.4911	0.475	11
0.9648	0.4838	0.4664	9
0.9718	0.4795	0.4653	16
0.9672	0.5393	0.5202	7
0.9673	0.4876	0.4708	17
0.9687	0.4327	0.4183	11
0.9689	0.4641	0.4489	11
0.9735	0.4666	0.4523	20
0.9634	0.4735	0.4555	20
0.9661	0.4499	0.4342	8
0.9696	0.4933	0.4778	13
0.9671	0.4897	0.4721	12
0.9633	0.5101	0.4906	10
0.9651	0.462	0.4446	20
0.9669	0.4703	0.4538	16
0.9662	0.5061	0.4875	22
0.9731	0.4882	0.4741	13
0.9633	0.4234	0.4069	14
0.9637	0.4548	0.4379	22
0.9683	0.4566	0.4419	9
0.9705	0.4242	0.4112	13
0.9663	0.4683	0.4525	9
0.967	0.4843	0.4666	14
0.9668	0.4475	0.4322	13
0.9681	0.4812	0.4648	10
0.9669	0.4935	0.4769	12
0.9658	0.4272	0.4125	6
